CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.15994042028605637,0.0,0.6466275659824048,0.06995884773662552,0.6337448559670781,0.5330523088714314,1.0,0.04042048213587468,1.0,0.9141221374045801,0.8085106382978724,1.0,0.5129690949227373,7.2
0.061086066430571774,0.0,0.6466275659824048,0.0,0.6748971193415636,0.5928338762214985,0.6757828889651752,0.11144959033909557,1.0,0.9141221374045801,0.8085106382978724,0.895077916183368,0.4415011037527594,15.2
0.003339894355258194,0.0,0.2536656891495601,0.0,0.2222222222222222,0.5271124736539569,0.2677651905252317,0.38977348161754677,0.17391304347826086,0.19083969465648853,0.7446808510638301,1.0,0.12196467991169982,23.0
0.005999670899859581,0.19999999999999998,0.12866568914956011,0.0,0.5390946502057613,0.6978348342594369,0.8125643666323378,0.08934336040156773,0.17391304347826086,0.14694656488549618,0.042553191489361875,0.9896616067376066,0.21688741721854307,33.8
0.0014195815482722848,0.0,0.29692082111436957,0.0,0.2777777777777778,0.4387813757424795,0.9660144181256438,0.08887049986814466,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9928135559029705,0.4067328918322296,19.5
0.0008529853024416764,0.22,0.19794721407624638,0.0,0.09465020576131683,0.6506993676949608,0.04016477857878464,0.7072083950931627,0.26086956521739135,0.27290076335877866,0.6914893617021279,0.9727419436179333,0.04966887417218546,29.6
0.0006694400397078137,0.0,0.07331378299120228,0.0,0.21193415637860077,0.8055182985246216,0.8280123583934089,0.1465322045303677,0.08695652173913043,0.011450381679389277,0.5531914893617023,0.99662111049473,0.16087196467991172,39.8
0.0007043956898671738,0.0,0.9233870967741936,0.0,0.40329218106995873,0.4424219199080285,0.6879505664263647,0.10258345533741328,0.043478260869565244,0.001908396946564861,0.6914893617021279,0.9804579151747441,0.3487858719646799,22.0
0.0791739856229996,0.0,0.6466275659824048,0.0,0.47119341563786005,0.4870664878329182,0.6757828889651752,0.08113195536924042,1.0,0.9141221374045801,0.8085106382978724,0.005547430531040343,0.5949227373068433,13.4
0.001599867280926981,0.0,0.29692082111436957,0.0,0.2777777777777778,0.6066296225330525,0.7929969104016479,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9946038630288971,0.21219646799117,27.5
0.04052555731437892,0.33999999999999997,0.20637829912023462,0.0,0.09876543209876537,0.5621766621958231,0.15962924819773427,0.3966663332393674,0.26086956521739135,0.27099236641221375,0.37234042553191515,0.9664884764738515,0.19150110375275942,26.4
0.14382373000840287,0.0,0.6466275659824048,0.0,0.7304526748971193,0.4393561985054609,0.964984552008239,0.06965599396193475,1.0,0.9141221374045801,0.8085106382978724,0.6056785516163197,0.608719646799117,10.8
0.08451950255524678,0.0,0.6466275659824048,0.0,0.6748971193415636,0.5472312703583063,0.9824922760041195,0.09597250134128713,1.0,0.9141221374045801,0.8085106382978724,0.766276665489939,0.48509933774834435,13.0
0.0038756936617201157,0.0,0.2536656891495601,0.0,0.2222222222222222,0.47518681739796914,0.48403707518022654,0.3265920395747893,0.17391304347826086,0.19083969465648853,0.7446808510638301,1.0,0.16473509933774838,20.4
0.0430541212374345,0.0,0.6466275659824048,0.0,0.7921810699588477,0.5154244108066681,0.9083419155509783,0.10602078767652703,1.0,0.9141221374045801,0.8085106382978724,0.8833778808815371,0.3438189845474614,19.9
0.00025210779198532596,0.27999999999999997,0.5344574780058652,0.0,0.16255144032921814,0.5077601073002492,0.2677651905252317,0.23063772517709538,0.13043478260869565,0.1583969465648855,0.5957446808510638,0.9985627111805941,0.12362030905077265,25.0
0.048808315803056036,0.0,0.6466275659824048,0.0,0.40123456790123446,0.4993293734431884,0.835221421215242,0.17312151606361792,1.0,0.9141221374045801,0.8085106382978724,1.0,0.4017660044150111,19.9
0.0029567309745725107,0.0,0.34604105571847515,0.0,0.32716049382716056,0.5182985246215751,0.8228630278063852,0.19398194036501196,0.13043478260869565,0.2232824427480916,0.6170212765957447,0.9911493267436583,0.17025386313465787,21.6
0.0018769273376562853,0.0,0.33834310850439886,0.0,0.41152263374485587,0.4111898831193716,0.5262615859938208,0.11385936036519384,0.2173913043478261,0.3893129770992366,0.7021276595744681,1.0,0.2836644591611479,21.8
0.0005651350771744279,0.0,0.10813782991202348,0.0,0.21399176954732507,0.6602797470779844,0.858908341915551,0.20843146704980495,0.043478260869565244,0.1583969465648855,0.5531914893617023,1.0,0.10402869757174396,23.6
0.011038679607076007,0.0,0.2815249266862171,0.0,0.3148148148148149,0.4315002874113815,1.0,0.26967599959988725,0.13043478260869565,0.22900763358778628,0.8936170212765958,0.9940491199757931,0.5008278145695364,14.5
0.00026447152676838115,0.0,0.06304985337243402,0.0,0.15020576131687247,0.5497221689978924,0.5746652935118435,0.4485445898389546,0.08695652173913043,0.06679389312977096,0.648936170212766,0.9929900650562309,0.09602649006622518,28.7
0.0035062427868847237,0.0,0.34604105571847515,0.0,0.32716049382716056,0.45085265376508915,0.6757828889651752,0.2608917058443743,0.13043478260869565,0.2232824427480916,0.6170212765957447,0.9843663321397953,0.45805739514348787,17.8
0.0006203222933424193,0.0,0.1733870967741936,0.0,0.2674897119341564,0.4611994634987546,0.572605561277034,0.3348761923814893,0.17391304347826086,0.0706106870229008,0.8085106382978724,1.0,0.20860927152317882,18.7
0.0005314158004933733,0.21000000000000002,0.18988269794721407,0.0,0.1111111111111111,0.5652423835983906,0.1874356333676621,0.5169729651083487,0.13043478260869565,0.1068702290076336,0.4468085106382981,1.0,0.09795805739514352,25.0
0.00027166497246033233,0.55,0.38944251354645626,0.0,0.20370370370370366,0.6347959379191417,0.2595262615859938,0.4852094681228346,0.17391304347826086,0.34923664122137404,0.5319148936170215,0.9774824751626408,0.07947019867549676,31.2
0.0016245947504930844,0.0,1.0,0.0,0.46090534979423864,0.36271316344127225,0.9248197734294543,0.06286317052987661,0.13043478260869565,1.0,0.7978723404255321,0.9954359776085532,0.45060706401766004,15.2
0.008812982550948693,0.0,0.34604105571847515,0.0,0.32716049382716056,0.4907070319984672,0.513903192584964,0.13737507843119423,0.13043478260869565,0.2232824427480916,0.6170212765957447,1.0,0.11727373068432673,22.1
0.0008164560860371983,0.0,0.4534457478005866,0.0,0.10699588477366256,0.5196397777351983,0.6757828889651752,0.2838890960179687,0.17391304347826086,0.40267175572519087,0.648936170212766,0.9950073125220638,0.13934878587196473,24.1
0.006560984459010169,0.0,0.7855571847507333,0.0,0.49176954732510286,0.538608928913585,0.9783728115345006,0.10892160517964156,0.13043478260869565,0.4770992366412214,0.9148936170212767,0.9719098290382774,0.2591059602649007,23.0
0.21136006927288198,0.0,0.6466275659824048,0.0,0.4362139917695472,0.20444529603372297,1.0,0.03858360083296203,1.0,0.9141221374045801,0.8085106382978724,0.07178879419032747,0.9006622516556291,17.9
0.012591452298238454,0.0,0.7008797653958945,0.06995884773662552,1.0,0.27802260969534387,0.8764160659114315,0.04370322545444624,0.17391304347826086,0.4122137404580153,0.22340425531914898,0.8647939886025519,0.2866997792494481,15.3
0.0003234802609602197,0.95,0.08137829912023459,0.0,0.06399176954732516,0.8223797662387432,0.3120494335736354,0.36268402913548364,0.13043478260869565,0.0706106870229008,0.22340425531914898,0.9896111755509608,0.05739514348785876,48.5
0.00680252687763544,0.19999999999999998,0.12866568914956011,0.0,0.5390946502057613,0.9854378233378045,0.8650875386199794,0.061053569642353755,0.17391304347826086,0.14694656488549618,0.042553191489361875,0.9818447728075043,0.09354304635761593,50.0
0.024151207127625657,0.112119341563786,0.7008797653958945,0.0,1.0,0.3960528836941944,1.0,0.03519173585283128,0.17391304347826086,0.4122137404580153,0.22340425531914898,0.42601744919057954,0.4116997792494481,15.6
0.0009213230365152716,0.125,0.27162756598240473,0.06995884773662552,0.2860082304526749,0.4696301973558153,0.6560247167868176,0.40292264183542637,0.17391304347826086,0.23664122137404583,0.27659574468085113,0.9967219728680218,0.29525386313465785,22.9
0.004075761370027693,0.22,0.19794721407624638,0.0,0.09465020576131683,0.9001724468288947,0.05664263645726042,0.7072083950931627,0.26086956521739135,0.27290076335877866,0.6914893617021279,1.0,0.049944812362030966,42.8
0.0006329108233033426,0.0,0.4204545454545455,0.0,0.3868312757201645,0.5809542057865492,0.6817713697219361,0.12267093453609657,0.0,0.16412213740458015,0.8936170212765958,0.9876191436784508,0.3031300248003707,22.4
0.0007182205933064026,0.0,0.1315982404692082,0.0,0.257201646090535,0.47116305805709907,0.45623069001029865,0.22054397148287244,0.17391304347826086,0.20801526717557253,0.4255319148936173,0.9907458772504918,0.23123620309050774,23.2
0.013500074407203869,0.0,0.7008797653958945,0.0,0.4526748971193415,0.4433799578463308,0.9443872296601441,0.11787867489928983,0.17391304347826086,0.4122137404580153,0.22340425531914898,0.7362196782490293,0.3504415011037528,17.4
0.1149454174828605,0.0,0.6466275659824048,0.0,0.47119341563786005,0.5027783100210769,0.9660144181256438,0.09465394793078052,1.0,0.9141221374045801,0.8085106382978724,0.9566291794845934,0.4497792494481237,14.6
0.0027789179888744325,0.0,0.34604105571847515,0.0,0.32716049382716056,0.4108066679440507,0.7703398558187436,0.2560176049613982,0.13043478260869565,0.2232824427480916,0.6170212765957447,0.9987896515205004,0.2695916114790287,16.2
0.001969992541295991,0.0,0.2536656891495601,0.0,0.2222222222222222,0.5393753592642271,0.529351184346035,0.3101601360383381,0.17391304347826086,0.19083969465648853,0.7446808510638301,1.0,0.14183222958057398,23.1
0.0038561364812451093,0.0,0.34604105571847515,0.0,0.32716049382716056,0.4619658938493966,0.7600411946446962,0.17940510507506663,0.13043478260869565,0.2232824427480916,0.6170212765957447,0.998335770840688,0.22737306843267113,20.3
0.20784427269093764,0.0,0.6466275659824048,0.0,0.5823045267489713,0.11055757808009198,1.0,0.0006729169129482404,1.0,0.9141221374045801,0.8085106382978724,1.0,1.0,13.8
0.15631222611517515,0.0,0.6466275659824048,0.0,0.6748971193415636,0.5071852845372679,0.9485066941297632,0.09935527284962128,1.0,0.9141221374045801,0.8085106382978724,0.2529376166221192,0.3708609271523179,11.7
0.1077824315375046,0.0,0.6466275659824048,0.0,0.6337448559670781,0.5447403717187201,1.0,0.04632214533186629,1.0,0.9141221374045801,0.8085106382978724,0.9475767814816684,0.5126931567328918,12.1
0.0025001719683110657,0.0,0.29692082111436957,0.0,0.2777777777777778,0.5449319793063807,0.8496395468589084,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.17771950173987605,0.24558498896247247,18.6
0.0004119371634535088,0.5249999999999999,0.1781524926686217,0.0,0.04115226337448563,0.5755891933320562,0.20597322348094738,0.5626676608862498,0.2173913043478261,0.20229007633587787,0.4255319148936173,0.9365071360129106,0.2146799116997793,24.8
0.0019407691681724154,0.0,0.33834310850439886,0.0,0.41152263374485587,0.40410040237593414,0.26673532440782693,0.15177004428520768,0.2173913043478261,0.3893129770992366,0.7021276595744681,0.9908971708104293,0.4379139072847683,23.1
0.1036977907579509,0.0,0.6466275659824048,0.0,0.5061728395061729,0.5087181452385516,1.0,0.0035919213596559696,1.0,0.9141221374045801,0.8085106382978724,0.9224620505320491,0.21523178807947022,50.0
0.12478133049072337,0.0,0.6466275659824048,0.0,0.5823045267489713,0.25771220540333395,1.0,0.004055688421282372,1.0,0.9141221374045801,0.8085106382978724,1.0,0.9116997792494482,13.8
0.031172572110921126,0.0,0.7008797653958945,0.0,1.0,0.2571373826403525,0.9773429454170959,0.01966917949603983,0.17391304347826086,0.4122137404580153,0.22340425531914898,1.0,0.760485651214128,11.8
0.030658128346357207,0.0,0.7008797653958945,0.0,1.0,0.39011304847671985,0.9474768280123584,0.036019241786321626,0.17391304347826086,0.4122137404580153,0.22340425531914898,0.8864037520802865,0.5441501103752759,15.4
0.031606876394573075,0.0,0.6466275659824048,0.0,0.3024691358024692,0.4217283004406975,0.3851699279093717,0.2699578972255818,1.0,0.9141221374045801,0.8085106382978724,0.9899641938574816,0.23979028697571747,21.8
0.08804103141422691,0.0,0.6466275659824048,0.0,0.5555555555555556,0.5073768921249282,0.6436663233779609,0.16675608580599988,1.0,0.9141221374045801,0.8085106382978724,1.0,0.31705298013245037,21.4
0.2477780120643076,0.0,0.6466275659824048,0.0,0.7304526748971193,0.43245832534968387,0.9217301750772401,0.06698251325373517,1.0,0.9141221374045801,0.8085106382978724,0.9862575016390136,0.3031300248003707,10.5
0.0005633367157514349,0.39999999999999997,0.218108504398827,1.0,0.12757201646090535,0.6125694577505271,0.3089598352214212,0.26807554856368615,0.13043478260869565,0.12786259541984735,0.5319148936170215,1.0,0.04966887417218546,32.4
0.05942157053600611,0.0,0.6466275659824048,0.0,0.648148148148148,0.4771028932745738,0.819773429454171,0.09440842419227241,1.0,0.9141221374045801,0.8085106382978724,0.9533007211659691,0.46992273730684336,23.2
0.0008153321101478303,0.7999999999999999,0.1645894428152493,0.0,0.0534979423868312,0.6872964169381108,0.2554067971163749,0.36256581400212784,0.13043478260869565,0.11068702290076338,0.7021276595744681,1.0,0.05049668874172186,37.3
0.00683804451573948,0.0,0.21041055718475077,0.0,0.2510288065843621,0.5857443954780611,0.8022657054582905,0.1948276332420955,0.30434782608695654,0.22900763358778628,0.5106382978723404,1.0,0.16197571743929362,30.1
0.16201527977783042,0.0,0.6466275659824048,0.0,0.7304526748971193,0.555662004215367,0.9309989701338826,0.0793860087842938,1.0,0.9141221374045801,0.8085106382978724,0.06851076705834891,0.45033112582781465,9.6
0.0006215586668207179,0.0,0.14406158357771262,0.0,0.11728395061728394,0.4477869323625216,0.5087538619979403,0.6259945984777529,0.08695652173913043,0.3148854961832061,0.6595744680851066,0.9185788491603208,0.30187637969094927,17.2
0.000425424874125932,0.7,0.06524926686217009,0.0,0.030864197530864224,0.6342211151561604,0.4582904222451081,0.6090989278796751,0.17391304347826086,0.32633587786259544,0.23404255319148953,0.9847697816329619,0.11975717439293601,24.8
0.10489583665842867,0.0,0.6466275659824048,0.0,0.6049382716049383,0.5401417896148688,0.6757828889651752,0.07625785448626435,1.0,0.9141221374045801,0.8085106382978724,0.15230218367038195,0.6167218543046358,9.5
0.08314690319915008,0.0,0.6466275659824048,0.0,0.4362139917695472,0.3939452002299292,0.9783728115345006,0.029562876810737576,1.0,0.9141221374045801,0.8085106382978724,0.7925765293257351,0.6807395143487859,17.2
0.0038890689748036014,0.0,0.7855571847507333,0.0,0.49176954732510286,0.5543207511017437,0.9835221421215243,0.06549118387909322,0.13043478260869565,0.4770992366412214,0.9148936170212767,0.9928892026829392,0.3548565121412804,17.1
0.001889853060384021,0.112119341563786,0.37133431085043994,1.0,0.21399176954732507,0.45966660279747085,0.9186405767250257,0.2498431376115087,0.13043478260869565,0.1717557251908397,0.6382978723404258,0.9907963084371376,0.4288079470198676,21.7
0.0009589762288091108,0.0,0.37939882697947225,0.0,0.057613168724279795,0.4797853995018204,0.05046343975283196,0.37807927688712273,0.13043478260869565,0.2251908396946565,0.7021276595744681,0.9848958595995765,0.10458057395143489,22.8
0.0004618416929414726,0.0,0.4204545454545455,0.0,0.3868312757201645,0.47307913393370393,0.6757828889651752,0.12507161109039822,0.0,0.16412213740458015,0.8936170212765958,1.0,0.16970198675496692,11.9
0.00861718595102072,0.0,0.2815249266862171,0.0,0.3148148148148149,0.5621766621958231,0.9423274974253348,0.3023670307086542,0.13043478260869565,0.22900763358778628,0.8936170212765958,0.9774068283826719,0.30546357615894043,18.4
0.06538943291819659,0.0,0.6466275659824048,0.0,0.3024691358024692,0.5136999425177238,0.6364572605561277,0.20865880384471988,1.0,0.9141221374045801,0.8085106382978724,1.0,0.24862030905077268,23.0
0.07886118313298837,0.0,0.6466275659824048,0.0,0.6851851851851851,0.4684805518298526,0.9515962924819774,0.06774636488464933,1.0,0.9141221374045801,0.8085106382978724,0.8060416561601695,0.38548565121412803,14.2
7.631796288810888e-05,0.8999999999999999,0.027859237536656867,0.0,0.03703703703703709,0.7066487832918185,0.1956745623069,0.6881030108485119,0.17391304347826086,0.07442748091603058,0.5638297872340425,0.9975540874476777,0.08498896247240617,35.4
0.0018127483143733567,0.0,0.2536656891495601,0.0,0.2222222222222222,0.5489557386472506,0.5087538619979403,0.3101601360383381,0.17391304347826086,0.19083969465648853,0.7446808510638301,1.0,0.15093818984547466,23.8
0.0008716433022051898,0.0,0.4534457478005866,0.0,0.10699588477366256,0.44318835025867026,0.3470648815653965,0.30672280369922433,0.17391304347826086,0.40267175572519087,0.648936170212766,0.9978818901608756,0.3031300248003707,20.3
0.0014524016442418464,0.125,0.20564516129032262,0.0,0.04938271604938266,0.3895382257137384,0.34912461380020593,0.4881739399285253,0.13043478260869565,0.3015267175572519,0.6702127659574467,1.0,0.3134657836644592,17.4
0.003198610585964594,0.0,0.7855571847507333,0.0,0.49176954732510286,0.5006706265568118,0.9340885684860968,0.04385781447498849,0.13043478260869565,0.4770992366412214,0.9148936170212767,0.9777598466891927,0.6189293598233996,14.0
