fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.3805309734513274,0.42808219178082185,0.18,0.1095890410958904,0.10851419031719534,0.208955223880597,0.14840989399293286,0.5374449339207057,0.36220472440944895,0.0838323353293413,0.19999999999999984,6
0.2566371681415929,0.17808219178082188,0.5700000000000001,0.09589041095890409,0.15692821368948248,0.05970149253731341,0.021201413427561835,0.43906020558002934,0.48818897637795267,0.13173652694610782,0.46153846153846156,6
0.34513274336283184,0.3698630136986301,0.2,0.0821917808219178,0.14190317195325527,0.3283582089552239,0.37809187279151946,0.5330396475770971,0.30708661417322825,0.08982035928143711,0.12307692307692292,5
0.3805309734513274,0.24657534246575338,0.53,0.21232876712328763,0.1485809682804673,0.02985074626865672,0.014134275618374548,0.42511013215858856,0.37007874015748027,0.155688622754491,0.5692307692307692,7
0.3982300884955752,0.1506849315068493,0.42000000000000004,0.06164383561643835,0.07679465776293808,0.11940298507462688,0.04240282685512367,0.2826725403817937,0.34645669291338593,0.13173652694610782,0.46153846153846156,5
0.17699115044247785,0.18493150684931503,0.49,0.0547945205479452,0.09682804674457432,0.3283582089552239,0.5053003533568905,0.15638766519823571,0.2992125984251969,0.10179640718562874,0.4769230769230769,6
0.2831858407079646,0.3287671232876712,0.13999999999999999,0.10273972602739724,0.12353923205342238,0.02985074626865672,0.03180212014134276,0.5455212922173323,0.5354330708661417,0.16167664670658682,0.3692307692307693,6
0.4601769911504425,0.21917808219178078,0.47,0.1095890410958904,0.08514190317195328,0.11940298507462688,0.07773851590106007,0.5895741556534508,0.39370078740157494,0.19161676646706588,0.3692307692307693,6
0.3274336283185841,0.3664383561643836,0.11999999999999997,0.09589041095890409,0.11853088480801338,0.208955223880597,0.37809187279151946,0.4794419970631462,0.33858267716535423,0.1976047904191617,0.21538461538461545,5
0.34513274336283184,0.1506849315068493,0.4,0.2602739726027397,0.07178631051752923,0.02985074626865672,0.01060070671378091,0.536710719530107,0.5039370078740157,0.1976047904191617,0.4923076923076922,7
0.19469026548672563,0.3287671232876712,0.18,0.0684931506849315,0.11185308848080135,0.2537313432835821,0.2826855123674912,0.4941262848751858,0.6692913385826771,0.14371257485029937,0.13846153846153852,6
0.34513274336283184,0.25342465753424653,0.10999999999999996,0.09589041095890409,0.12020033388981638,0.11940298507462688,0.21554770318021205,0.4941262848751858,0.33858267716535423,0.11976047904191618,0.15384615384615385,5
0.7433628318584069,0.23972602739726023,0.49,0.23287671232876708,0.12186978297161939,0.07462686567164178,0.14487632508833923,0.8832599118942742,0.44094488188976366,0.2095808383233533,0.6615384615384614,6
0.2654867256637168,0.2602739726027397,0.29,0.09589041095890409,0.12353923205342238,0.05970149253731341,0.02826855123674911,0.3634361233480192,0.4566929133858266,0.17365269461077845,0.4769230769230769,6
0.19469026548672563,0.363013698630137,0.019999999999999962,0.0821917808219178,0.11018363939899833,0.1044776119402985,0.03180212014134276,0.3604992657856081,0.48031496062992135,0.17365269461077845,0.3076923076923077,6
0.37168141592920356,0.33561643835616434,0.19,0.21232876712328763,0.13689482470784642,0.4328358208955224,0.22261484098939932,0.5726872246696071,0.3779527559055119,0.10179640718562874,0.2461538461538461,6
0.2566371681415929,0.273972602739726,0.4,0.08904109589041097,0.08013355592654425,0.16417910447761194,0.04946996466431096,0.3428781204111574,0.4094488188976376,0.18562874251497008,0.5230769230769231,6
0.7699115044247786,0.1506849315068493,0.52,0.15753424657534246,0.13689482470784642,0.23880597014925375,0.16607773851590107,0.8318649045521358,0.24409448818897617,0.28742514970059885,0.16923076923076918,6
0.7787610619469025,0.10273972602739723,0.6200000000000001,0.11643835616438356,0.1168614357262102,0.07462686567164178,0.053003533568904596,0.7437591776798823,0.3307086614173229,0.2035928143712575,0.19999999999999984,6
0.407079646017699,0.547945205479452,0.24,0.11643835616438356,0.12520868113522537,0.16417910447761194,0.30742049469964666,0.7143906020558033,0.5826771653543308,0.125748502994012,0.21538461538461545,5
0.06194690265486724,0.40753424657534243,0.19,0.0410958904109589,0.24874791318864775,0.08955223880597013,0.19787985865724383,0.2848751835535979,0.6929133858267719,0.16766467065868262,0.39999999999999997,5
0.21238938053097345,0.30821917808219174,0.0,0.07534246575342465,0.2971619365609349,0.16417910447761194,0.13780918727915195,0.4911894273127746,0.4488188976377953,0.16167664670658682,0.15384615384615385,6
0.6460176991150443,0.21232876712328763,0.6600000000000001,0.1506849315068493,0.1619365609348915,0.13432835820895522,0.06007067137809187,0.7290748898678427,0.3228346456692912,0.31137724550898205,0.3076923076923077,7
0.10619469026548672,0.3835616438356164,0.019999999999999962,0.06164383561643835,0.12520868113522537,0.29850746268656714,0.31095406360424027,0.31791483113068686,0.6299212598425198,0.11377245508982037,0.2461538461538461,5
0.21238938053097345,0.3287671232876712,0.3,0.2465753424657534,0.0934891485809683,0.28358208955223885,0.3674911660777386,0.6659324522760679,0.44094488188976366,0.5029940119760479,0.27692307692307677,5
0.2654867256637168,0.4589041095890411,0.21,0.09589041095890409,0.12520868113522537,0.29850746268656714,0.21908127208480566,0.3986784140969206,0.2992125984251969,0.06586826347305388,0.12307692307692292,5
0.1415929203539823,0.2328767123287671,0.16999999999999998,0.047945205479452066,0.10183639398998331,0.08955223880597013,0.0176678445229682,0.30690161527165727,0.6850393700787402,0.125748502994012,0.46153846153846156,5
0.37168141592920356,0.273972602739726,0.34,0.1232876712328767,0.12520868113522537,0.34328358208955223,0.40989399293286227,0.5969162995594707,0.4094488188976376,0.16766467065868262,0.16923076923076918,5
0.2743362831858407,0.10273972602739723,0.6800000000000002,0.1780821917808219,0.5776293823038398,0.05970149253731341,0.014134275618374548,0.5234948604992649,0.4015748031496063,0.4491017964071857,0.23076923076923078,7
0.2035398230088496,0.34931506849315064,0.010000000000000009,0.10273972602739724,0.10684474123539232,0.19402985074626866,0.11660777385159012,0.3781204111600588,0.47244094488188965,0.11976047904191618,0.3692307692307693,6
0.6017699115044248,0.16438356164383555,0.69,0.0821917808219178,0.1302170283806344,0.07462686567164178,0.053003533568904596,0.7290748898678427,0.33858267716535423,0.17365269461077845,0.12307692307692292,6
0.21238938053097345,0.21232876712328763,0.36,0.047945205479452066,0.1285475792988314,0.19402985074626866,0.10954063604240283,0.4464023494860491,0.47244094488188965,0.13772455089820362,0.12307692307692292,6
0.0707964601769912,0.42465753424657526,0.0,0.02054794520547945,0.04841402337228698,0.22388059701492538,0.1413427561837456,0.18428781204111733,1.0,0.155688622754491,0.6307692307692307,6
0.2920353982300885,0.041095890410958874,0.4,0.08904109589041097,0.0617696160267112,0.5522388059701493,0.21554770318021205,0.4353891336270195,0.46456692913385833,0.35928143712574856,0.44615384615384623,5
0.3274336283185841,0.13013698630136983,0.39,0.10273972602739724,0.11018363939899833,0.23880597014925375,0.13074204946996468,0.3208516886930981,0.4488188976377953,0.2634730538922156,0.6307692307692307,7
0.30088495575221236,0.2602739726027397,0.39,0.11643835616438356,0.1168614357262102,0.16417910447761194,0.1413427561837456,0.6189427312775382,0.5433070866141734,0.17365269461077845,0.3538461538461537,6
0.336283185840708,0.17123287671232873,0.43000000000000005,0.09589041095890409,0.08514190317195328,0.16417910447761194,0.04593639575971731,0.3986784140969206,0.33858267716535423,0.28742514970059885,0.4307692307692306,7
0.24778761061946902,0.273972602739726,0.12999999999999998,0.10273972602739724,0.11018363939899833,0.4925373134328358,0.1943462897526502,0.3825256975036755,0.5433070866141734,0.155688622754491,0.3692307692307693,6
0.17699115044247785,0.3013698630136986,0.13999999999999999,0.10273972602739724,0.08681135225375627,0.17910447761194032,0.0812720848056537,0.28634361233480354,0.5354330708661417,0.17365269461077845,0.5076923076923076,7
0.4424778761061946,0.20547945205479448,0.35,0.0821917808219178,0.11853088480801338,0.23880597014925375,0.11307420494699646,0.4515418502202646,0.3858267716535433,0.1976047904191617,0.41538461538461524,6
0.13274336283185836,0.40068493150684925,0.09999999999999998,0.13013698630136983,0.11519198664440736,0.17910447761194032,0.07773851590106007,0.45814977973568566,0.6771653543307088,0.1976047904191617,0.27692307692307677,5
0.1415929203539823,0.273972602739726,0.07999999999999999,0.2397260273972603,0.09849749582637729,0.14925373134328357,0.09187279151943463,0.4691629955947153,0.6456692913385828,0.17964071856287425,0.4923076923076922,6
0.15044247787610618,0.6164383561643836,0.0,0.07534246575342465,0.11853088480801338,0.23880597014925375,0.06360424028268552,0.3157121879588826,0.6692913385826771,0.13173652694610782,0.4307692307692306,4
0.3274336283185841,0.452054794520548,0.09999999999999998,0.11643835616438356,0.11519198664440736,0.6567164179104478,0.28621908127208484,0.6042584434654904,0.5826771653543308,0.11976047904191618,0.2461538461538461,5
0.3982300884955752,0.4383561643835616,0.6800000000000002,0.0547945205479452,0.671118530884808,0.2537313432835821,0.2049469964664311,0.4735682819383239,0.12598425196850377,0.5988023952095809,0.10769230769230759,6
0.08849557522123891,0.2876712328767123,0.03999999999999998,0.0547945205479452,0.0617696160267112,0.05970149253731341,0.024734982332155472,0.30323054331864735,0.7716535433070868,0.1497005988023952,0.46153846153846156,5
0.1415929203539823,0.16438356164383555,0.24,0.08904109589041097,0.13856427378964942,0.26865671641791045,0.12720848056537104,0.3325991189427346,0.6535433070866141,0.14371257485029937,0.5076923076923076,6
0.2212389380530973,0.3013698630136986,0.13999999999999999,0.047945205479452066,0.11018363939899833,0.08955223880597013,0.04240282685512367,0.4295154185022053,0.41732283464566927,0.17365269461077845,0.13846153846153852,5
0.3805309734513274,0.1917808219178082,0.32,0.32191780821917804,0.12520868113522537,0.13432835820895522,0.14487632508833923,0.6629955947136568,0.5039370078740157,0.2634730538922156,0.32307692307692304,7
0.2566371681415929,0.31506849315068486,0.13999999999999999,0.08904109589041097,0.10851419031719534,0.3880597014925373,0.19081272084805656,0.45741556534507877,0.42519685039370064,0.155688622754491,0.21538461538461545,5
0.4601769911504425,0.5890410958904109,0.32,0.09589041095890409,0.11018363939899833,0.5074626865671641,0.5159010600706715,0.5822320117474311,0.4015748031496063,0.08982035928143711,0.15384615384615385,5
0.4867256637168141,0.17123287671232873,0.34,0.10273972602739724,0.12186978297161939,0.05970149253731341,0.038869257950530034,0.4963289280469901,0.33858267716535423,0.19161676646706588,0.33846153846153837,7
0.49557522123893794,0.20547945205479448,0.5700000000000001,0.17123287671232873,0.09682804674457432,0.044776119402985065,0.014134275618374548,0.516152716593245,0.23622047244094485,0.17964071856287425,0.18461538461538451,5
0.47787610619469023,0.09589041095890408,0.54,0.0684931506849315,0.11853088480801338,0.6119402985074627,0.2402826855123675,0.32599118942731353,0.1889763779527558,0.17964071856287425,0.5230769230769231,8
0.3539823008849557,0.28082191780821913,0.22,0.07534246575342465,0.14691151919866446,0.08955223880597013,0.07420494699646643,0.486784140969166,0.36220472440944895,0.13772455089820362,0.27692307692307677,6
0.49557522123893794,0.3595890410958904,0.36,0.06164383561643835,0.06844741235392321,0.05970149253731341,0.02826855123674911,0.5969162995594707,0.33858267716535423,0.053892215568862256,0.2461538461538461,6
0.9734513274336283,0.3595890410958904,0.49,0.226027397260274,0.13856427378964942,0.13432835820895522,0.06007067137809187,0.9603524229074899,0.1417322834645668,0.24550898203592814,0.41538461538461524,5
0.8053097345132743,0.2020547945205479,0.6800000000000002,0.136986301369863,0.12186978297161939,0.23880597014925375,0.13074204946996468,0.8318649045521358,0.25196850393700787,0.281437125748503,0.2461538461538461,6
0.2920353982300885,0.30821917808219174,0.31,0.07534246575342465,0.11185308848080135,0.13432835820895522,0.2579505300353357,0.4919236417033815,0.4330708661417323,0.21556886227544908,0.16923076923076918,6
0.2831858407079646,0.28082191780821913,0.010000000000000009,0.047945205479452066,0.10851419031719534,0.02985074626865672,0.04593639575971731,0.36196769456681366,0.3307086614173229,0.07784431137724553,0.21538461538461545,5
0.23008849557522126,0.48972602739726023,0.0,0.07534246575342465,0.2570951585976628,0.044776119402985065,0.0176678445229682,0.44126284875183364,0.5118110236220473,0.11377245508982037,0.2461538461538461,5
0.13274336283185836,0.3287671232876712,0.07999999999999999,0.06164383561643835,0.09849749582637729,0.19402985074626866,0.13780918727915195,0.24155653450807807,0.5039370078740157,0.125748502994012,0.39999999999999997,5
0.30088495575221236,0.3561643835616438,0.22,0.10273972602739724,0.13689482470784642,0.05970149253731341,0.09540636042402828,0.4441997063142448,0.49606299212598437,0.1497005988023952,0.39999999999999997,5
0.2035398230088496,0.42465753424657526,0.02999999999999997,0.09589041095890409,0.07011686143572622,0.08955223880597013,0.0353356890459364,0.3678414096916278,0.5590551181102364,0.17964071856287425,0.4769230769230769,6
0.2743362831858407,0.19863013698630133,0.7600000000000001,0.06164383561643835,1.0,0.1044776119402985,0.13780918727915195,0.4941262848751858,0.25196850393700787,0.5568862275449102,0.15384615384615385,5
0.9646017699115044,0.3595890410958904,0.49,0.226027397260274,0.13856427378964942,0.13432835820895522,0.06007067137809187,0.9603524229074899,0.1417322834645668,0.24550898203592814,0.41538461538461524,5
0.21238938053097345,0.3013698630136986,0.16999999999999998,0.0547945205479452,0.08848080133555927,0.208955223880597,0.06360424028268552,0.37224669603524463,0.5511811023622047,0.2095808383233533,0.3307692307692308,7
0.37168141592920356,0.08219178082191778,0.54,0.1095890410958904,0.11853088480801338,0.35820895522388063,0.18021201413427562,0.6042584434654904,0.5118110236220473,0.125748502994012,0.12307692307692292,5
0.6460176991150443,0.17808219178082188,0.49,0.1232876712328767,0.14357262103505844,0.16417910447761194,0.12720848056537104,0.7584434654919219,0.3307086614173229,0.16766467065868262,0.2923076923076924,5
0.2743362831858407,0.2876712328767123,0.26,0.0684931506849315,0.1285475792988314,0.3283582089552239,0.4982332155477033,0.4618208516886955,0.4094488188976376,0.155688622754491,0.19999999999999984,5
0.36283185840707954,0.34589041095890405,0.15999999999999998,0.07534246575342465,0.1485809682804673,0.17910447761194032,0.1519434628975265,0.45007342143905904,0.3149606299212599,0.14371257485029937,0.39999999999999997,5
0.2831858407079646,0.13698630136986298,0.44000000000000006,0.1232876712328767,0.15358931552587646,0.1044776119402985,0.038869257950530034,0.5323054331864902,0.46456692913385833,0.2694610778443114,0.39999999999999997,7
0.7256637168141593,0.4931506849315068,0.6300000000000001,0.10273972602739724,0.12687813021702837,0.17910447761194032,0.10247349823321555,0.7070484581497835,0.28346456692913385,0.16167664670658682,0.3076923076923077,6
0.2212389380530973,0.3835616438356164,0.06999999999999998,0.0684931506849315,0.10517529215358933,0.22388059701492538,0.1590106007067138,0.49779735682819565,0.5039370078740157,0.11377245508982037,0.16923076923076918,5
0.4690265486725663,0.2602739726027397,0.5,0.8835616438356164,0.32220367278798,0.7014925373134329,0.26855123674911663,0.9067547723935472,0.3307086614173229,0.25149700598802394,0.0615384615384616,5
0.168141592920354,0.18493150684931503,0.23,0.5068493150684931,0.06510851419031721,0.4029850746268657,0.3003533568904594,0.3766519823788532,0.5511811023622047,0.13173652694610782,0.5692307692307692,6
0.3539823008849557,0.34931506849315064,0.16999999999999998,0.136986301369863,0.14524207011686147,0.29850746268656714,0.39929328621908133,0.5822320117474311,0.2755905511811022,0.11377245508982037,0.13846153846153852,5
0.6106194690265486,0.13013698630136983,0.51,0.08904109589041097,0.11185308848080135,0.19402985074626866,0.07773851590106007,0.5969162995594707,0.22834645669291315,0.35928143712574856,0.21538461538461545,6
0.37168141592920356,0.1917808219178082,0.4,0.08904109589041097,0.11185308848080135,0.26865671641791045,0.16254416961130744,0.5822320117474311,0.5511811023622047,0.18562874251497008,0.12307692307692292,5
0.2212389380530973,0.3424657534246575,0.05999999999999997,0.0273972602739726,0.09682804674457432,0.05970149253731341,0.021201413427561835,0.30323054331864735,0.33858267716535423,0.08982035928143711,0.21538461538461545,5
0.2212389380530973,0.5171232876712328,0.04999999999999996,0.3287671232876712,0.1168614357262102,0.02985074626865672,0.02826855123674911,0.5881057268722453,0.5196850393700787,0.11377245508982037,0.27692307692307677,3
0.1415929203539823,0.2328767123287671,0.29,0.0821917808219178,0.10350584307178631,0.4626865671641791,0.3250883392226149,0.41923641703377434,0.46456692913385833,0.17365269461077845,0.21538461538461545,5
0.17699115044247785,0.3561643835616438,0.31,0.35616438356164376,0.11853088480801338,0.08955223880597013,0.1519434628975265,0.5220264317180593,0.48031496062992135,0.2095808383233533,0.2923076923076924,5
0.5132743362831859,0.21232876712328763,0.5,0.09589041095890409,0.0934891485809683,0.17910447761194032,0.04593639575971731,0.4353891336270195,0.28346456692913385,0.32335329341317365,0.46153846153846156,6
0.23008849557522126,0.14383561643835613,0.33,0.0547945205479452,0.08180300500834725,0.02985074626865672,0.024734982332155472,0.4353891336270195,0.3858267716535433,0.4610778443113773,0.2461538461538461,8
0.17699115044247785,0.3698630136986301,0.0,0.14383561643835616,0.17195325542570955,0.29850746268656714,0.08833922261484099,0.45668135095448004,0.5590551181102364,0.17964071856287425,0.2923076923076924,5
0.6460176991150443,0.18493150684931503,0.69,0.13013698630136983,0.13856427378964942,0.23880597014925375,0.10247349823321555,0.6850220264317161,0.28346456692913385,0.16766467065868262,0.3692307692307693,6
0.2743362831858407,0.5582191780821918,0.43000000000000005,0.08904109589041097,0.17028380634390652,0.31343283582089554,0.3816254416961131,0.5088105726872253,0.4015748031496063,0.23952095808383234,0.12307692307692292,5
0.3539823008849557,0.1335616438356164,0.4,0.08904109589041097,0.11185308848080135,0.02985074626865672,0.0,0.370778267254039,0.41732283464566927,0.2035928143712575,0.5384615384615384,6
0.3185840707964601,0.21232876712328763,0.29,0.047945205479452066,0.11519198664440736,0.3880597014925373,0.13780918727915195,0.4375917767988238,0.4015748031496063,0.125748502994012,0.2923076923076924,5
0.6725663716814159,0.24657534246575338,0.54,0.11643835616438356,0.12186978297161939,0.26865671641791045,0.2049469964664311,0.7290748898678427,0.28346456692913385,0.16766467065868262,0.32307692307692304,6
0.2212389380530973,0.34931506849315064,0.05999999999999997,0.07534246575342465,0.11853088480801338,0.1044776119402985,0.0812720848056537,0.6226138032305479,0.7322834645669292,0.23952095808383234,0.18461538461538451,5
0.2743362831858407,0.30821917808219174,0.21,0.0410958904109589,0.09515859766277131,0.044776119402985065,0.01060070671378091,0.33113069016152896,0.3307086614173229,0.125748502994012,0.21538461538461545,6
0.4690265486725663,0.1575342465753424,0.41,0.09589041095890409,0.11853088480801338,0.14925373134328357,0.1943462897526502,0.5969162995594707,0.37007874015748027,0.10179640718562874,0.16923076923076918,5
0.13274336283185836,0.0616438356164383,0.4,0.03424657534246574,0.09015025041736228,0.5895522388059702,0.5618374558303887,0.0829662261380299,0.4015748031496063,0.155688622754491,0.5384615384615384,6
0.21238938053097345,0.31506849315068486,0.28,0.26712328767123283,0.12186978297161939,0.16417910447761194,0.22261484098939932,0.4596182085168912,0.4566929133858266,0.22155688622754488,0.39999999999999997,6
0.336283185840708,0.3767123287671233,0.19,0.08904109589041097,0.13522537562604342,0.14925373134328357,0.24381625441696114,0.5352422907489014,0.36220472440944895,0.155688622754491,0.12307692307692292,4
0.30088495575221236,0.32191780821917804,0.15999999999999998,0.06164383561643835,0.08848080133555927,0.02985074626865672,0.0353356890459364,0.45007342143905904,0.5354330708661417,0.3532934131736527,0.32307692307692304,7
0.2566371681415929,0.19863013698630133,0.14999999999999997,0.1917808219178082,0.15358931552587646,0.417910447761194,0.31095406360424027,0.5719530102790003,0.3149606299212599,0.1497005988023952,0.10769230769230759,5
0.5309734513274336,0.13013698630136983,0.49,0.1095890410958904,0.0918196994991653,0.07462686567164178,0.053003533568904596,0.6336270190895776,0.4094488188976376,0.31736526946107785,0.3538461538461537,6
0.23893805309734512,0.42465753424657526,0.07999999999999999,0.0547945205479452,0.13689482470784642,0.13432835820895522,0.13780918727915195,0.4177679882525688,0.39370078740157494,0.10179640718562874,0.21538461538461545,5
0.23008849557522126,0.08904109589041093,0.37,0.1095890410958904,0.08514190317195328,0.14925373134328357,0.12367491166077739,0.3171806167400882,0.6141732283464567,0.281437125748503,0.6153846153846154,7
0.2920353982300885,0.31506849315068486,0.23,0.09589041095890409,0.10684474123539232,0.3283582089552239,0.31095406360424027,0.4985315712187944,0.37007874015748027,0.1497005988023952,0.16923076923076918,6
0.2212389380530973,0.1506849315068493,0.28,0.07534246575342465,0.1168614357262102,0.44776119402985076,0.21908127208480566,0.5044052863436167,0.5590551181102364,0.08982035928143711,0.15384615384615385,5
0.30088495575221236,0.3287671232876712,0.22,0.0821917808219178,0.11352253756260436,0.35820895522388063,0.34982332155477036,0.44493392070484356,0.44094488188976366,0.09580838323353293,0.23076923076923078,5
0.2920353982300885,0.410958904109589,0.010000000000000009,0.0684931506849315,0.10684474123539232,0.08955223880597013,0.09187279151943463,0.48531571218796044,0.5118110236220473,0.125748502994012,0.18461538461538451,5
0.23008849557522126,0.273972602739726,0.06999999999999998,0.03424657534246574,0.10350584307178631,0.05970149253731341,0.04946996466431096,0.5308370044052846,0.4566929133858266,0.28742514970059885,0.18461538461538451,6
0.5575221238938053,0.28082191780821913,0.49,0.25342465753424653,0.17696160267111855,0.13432835820895522,0.038869257950530034,0.7437591776798823,0.2598425196850392,0.13772455089820362,0.5076923076923076,6
0.336283185840708,0.3013698630136986,0.03999999999999998,0.07534246575342465,0.1168614357262102,0.13432835820895522,0.05653710247349823,0.5528634361233521,0.3779527559055119,0.06586826347305388,0.18461538461538451,5
0.23893805309734512,0.48972602739726023,0.02999999999999997,0.0821917808219178,0.13355592654424042,0.13432835820895522,0.04593639575971731,0.4794419970631462,0.5118110236220473,0.0838323353293413,0.18461538461538451,5
0.34513274336283184,0.23972602739726023,0.27,0.0684931506849315,0.07679465776293808,0.2537313432835821,0.11307420494699646,0.3751835535976476,0.3307086614173229,0.31137724550898205,0.41538461538461524,6
0.5840707964601768,0.3698630136986301,0.24,0.1095890410958904,0.12186978297161939,0.22388059701492538,0.16607773851590107,0.6776798825256962,0.25196850393700787,0.2335329341317365,0.39999999999999997,6
